63,api_gateway_container,Database connection pool utilization at 75% | Threshold: 80%,production,api_gateway-3301,2026-06-05 05:29:37.270500,2
64,api_gateway_container,Downstream service payment_service returned HTTP 503 | Retry budget exceeded,production,api_gateway-3301,2026-06-05 05:29:37.271349,3
65,api_gateway_container,Health check passed | Uptime: 647h | Memory stable,production,api_gateway-3301,2026-06-05 05:29:37.271164,1
66,api_gateway_container,Successfully processed request in 127ms | Status 200,production,api_gateway-3301,2026-06-05 05:29:37.270490,1
67,api_gateway_container,Successfully processed request in 112ms | Status 200,production,api_gateway-3301,2026-06-05 05:29:37.270643,1
68,payment_container,Successfully processed request in 93ms | Status 200,staging,payment_service-0041,2026-06-05 05:31:37.271126,1
69,payment_container,Successfully processed request in 147ms | Status 200,staging,payment_service-0041,2026-06-05 05:31:37.270890,1
70,envoy_proxy,Health check passed | Uptime: 458h | Memory stable,production,api_gateway-3301,2026-06-05 05:32:37.271164,1
71,envoy_proxy,Response time degradation detected: avg 3283ms over last 60s,production,api_gateway-3301,2026-06-05 05:32:37.271158,2
72,payment_container,Database connection pool utilization at 80% | Threshold: 80%,staging,payment_service-0041,2026-06-05 05:34:37.270442,2
73,vault_agent,Database connection timeout after 29683ms | Pool exhausted,staging,payment_service-0041,2026-06-05 05:35:37.271230,3
74,vault_agent,Successfully processed request in 95ms | Status 200,staging,payment_service-0041,2026-06-05 05:35:37.270648,1
75,vault_agent,Successfully processed request in 166ms | Status 200,staging,payment_service-0041,2026-06-05 05:35:37.271162,1
76,envoy_proxy,Health check passed | Uptime: 456h | Memory stable,staging,api_gateway-0021,2026-06-05 05:36:37.271248,1
77,envoy_proxy,Downstream service payment_service returned HTTP 503 | Retry budget exceeded,staging,api_gateway-0021,2026-06-05 05:36:37.271142,3
78,envoy_proxy,Successfully processed request in 34ms | Status 200,staging,api_gateway-0021,2026-06-05 05:36:37.271361,1
79,envoy_proxy,Health check passed | Uptime: 710h | Memory stable,production,api_gateway-3301,2026-06-05 05:37:37.270964,1
80,envoy_proxy,Response time degradation detected: avg 2292ms over last 60s,production,api_gateway-3301,2026-06-05 05:37:37.271287,2
81,envoy_proxy,Health check passed | Uptime: 698h | Memory stable,production,api_gateway-3301,2026-06-05 05:37:37.270642,1
82,envoy_proxy,Database connection pool utilization at 84% | Threshold: 80%,production,api_gateway-3301,2026-06-05 05:37:37.270835,2
83,envoy_proxy,Health check passed | Uptime: 178h | Memory stable,production,api_gateway-3301,2026-06-05 05:37:37.271014,1
84,payment_container,Database connection timeout after 6716ms | Pool exhausted,staging,payment_service-0041,2026-06-05 05:38:37.270604,3
85,payment_container,Successfully processed request in 133ms | Status 200,staging,payment_service-0041,2026-06-05 05:38:37.270475,1
86,payment_container,Response time degradation detected: avg 3065ms over last 60s,staging,payment_service-0041,2026-06-05 05:38:37.270538,2
87,vault_agent,Database connection timeout after 16619ms | Pool exhausted,production,payment_service-4401,2026-06-05 05:39:37.271095,3
88,api_gateway_container,Response time degradation detected: avg 4734ms over last 60s,staging,api_gateway-0021,2026-06-05 05:40:37.271388,2
89,api_gateway_container,Database connection timeout after 7837ms | Pool exhausted,staging,api_gateway-0021,2026-06-05 05:40:37.270592,3
90,api_gateway_container,Downstream service payment_service returned HTTP 503 | Retry budget exceeded,staging,api_gateway-0021,2026-06-05 05:40:37.271419,3
91,api_gateway_container,Health check passed | Uptime: 9h | Memory stable,staging,api_gateway-0021,2026-06-05 05:40:37.271128,1
92,api_gateway_container,Database connection timeout after 16600ms | Pool exhausted,staging,api_gateway-0021,2026-06-05 05:40:37.271295,3
93,api_gateway_container,Health check passed | Uptime: 262h | Memory stable,production,api_gateway-3301,2026-06-05 05:41:37.271074,1
94,api_gateway_container,Successfully processed request in 189ms | Status 200,production,api_gateway-3301,2026-06-05 05:41:37.271262,1
95,api_gateway_container,Database connection timeout after 14726ms | Pool exhausted,production,api_gateway-3301,2026-06-05 05:41:37.271013,3
96,api_gateway_container,Downstream service payment_service returned HTTP 503 | Retry budget exceeded,staging,api_gateway-0021,2026-06-05 05:42:37.270884,3
97,vault_agent,Response time degradation detected: avg 3515ms over last 60s,staging,payment_service-0041,2026-06-05 05:44:37.270954,2
98,api_gateway_container,Database connection pool utilization at 92% | Threshold: 80%,production,api_gateway-3301,2026-06-05 05:45:37.271141,2
99,api_gateway_container,Health check passed | Uptime: 58h | Memory stable,production,api_gateway-3301,2026-06-05 05:45:37.271100,1
100,api_gateway_container,Downstream service payment_service returned HTTP 503 | Retry budget exceeded,production,api_gateway-3301,2026-06-05 05:45:37.270914,3
101,api_gateway_container,Health check passed | Uptime: 56h | Memory stable,production,api_gateway-3301,2026-06-05 05:45:37.270843,1
102,api_gateway_container,Response time degradation detected: avg 826ms over last 60s,production,api_gateway-3301,2026-06-05 05:45:37.270540,2
103,payment_container,Database connection timeout after 9504ms | Pool exhausted,staging,payment_service-0041,2026-06-05 05:48:37.271410,3
104,payment_container,Response time degradation detected: avg 4314ms over last 60s,staging,payment_service-0041,2026-06-05 05:48:37.271025,2
105,payment_container,Successfully processed request in 42ms | Status 200,staging,payment_service-0041,2026-06-05 05:48:37.270568,1
106,payment_container,Health check passed | Uptime: 252h | Memory stable,staging,payment_service-0041,2026-06-05 05:48:37.270485,1
107,envoy_proxy,Database connection pool utilization at 83% | Threshold: 80%,production,api_gateway-3301,2026-06-05 05:50:37.271141,2
108,envoy_proxy,Successfully processed request in 59ms | Status 200,production,api_gateway-3301,2026-06-05 05:50:37.270710,1
109,payment_container,Health check passed | Uptime: 602h | Memory stable,production,payment_service-4401,2026-06-05 05:51:37.271007,1
110,envoy_proxy,Successfully processed request in 106ms | Status 200,staging,api_gateway-0021,2026-06-05 05:54:37.270967,1
111,envoy_proxy,Health check passed | Uptime: 40h | Memory stable,staging,api_gateway-0021,2026-06-05 05:54:37.270658,1
112,envoy_proxy,Successfully processed request in 179ms | Status 200,production,api_gateway-3301,2026-06-05 05:56:37.270955,1
113,envoy_proxy,Health check passed | Uptime: 93h | Memory stable,production,api_gateway-3301,2026-06-05 05:56:37.270635,1
114,envoy_proxy,Successfully processed request in 145ms | Status 200,staging,api_gateway-0021,2026-06-05 05:57:37.271307,1
115,envoy_proxy,Successfully processed request in 10ms | Status 200,staging,api_gateway-0021,2026-06-05 05:57:37.271388,1
116,envoy_proxy,Successfully processed request in 58ms | Status 200,staging,api_gateway-0021,2026-06-05 05:57:37.271103,1
117,envoy_proxy,Successfully processed request in 132ms | Status 200,staging,api_gateway-0021,2026-06-05 05:57:37.271182,1
118,envoy_proxy,Database connection timeout after 17784ms | Pool exhausted,staging,api_gateway-0021,2026-06-05 05:57:37.270650,3
119,envoy_proxy,Database connection timeout after 23813ms | Pool exhausted,production,api_gateway-3301,2026-06-05 05:58:37.271043,3
120,envoy_proxy,Database connection timeout after 25322ms | Pool exhausted,production,api_gateway-3301,2026-06-05 05:58:37.270453,3
121,api_gateway_container,Database connection timeout after 6600ms | Pool exhausted,staging,api_gateway-0021,2026-06-05 05:59:37.271403,3
122,api_gateway_container,Health check passed | Uptime: 602h | Memory stable,staging,api_gateway-0021,2026-06-05 05:59:37.270682,1
123,api_gateway_container,Response time degradation detected: avg 2622ms over last 60s,staging,api_gateway-0021,2026-06-05 05:59:37.270980,2
124,api_gateway_container,Downstream service payment_service returned HTTP 503 | Retry budget exceeded,staging,api_gateway-0021,2026-06-05 05:59:37.271324,3
125,api_gateway_container,Response time degradation detected: avg 1300ms over last 60s,staging,api_gateway-0021,2026-06-05 05:59:37.271370,2
126,vault_agent,Downstream service payment_service returned HTTP 503 | Retry budget exceeded,staging,payment_service-0041,2026-06-05 06:00:37.271196,3
127,vault_agent,Database connection timeout after 10114ms | Pool exhausted,staging,payment_service-0041,2026-06-05 06:00:37.271033,3
128,vault_agent,Health check passed | Uptime: 21h | Memory stable,staging,payment_service-0041,2026-06-05 06:00:37.270447,1
129,envoy_proxy,Database connection timeout after 16463ms | Pool exhausted,staging,api_gateway-0021,2026-06-05 06:01:37.271036,3
130,envoy_proxy,Database connection pool utilization at 87% | Threshold: 80%,staging,api_gateway-0021,2026-06-05 06:01:37.271267,2
131,envoy_proxy,Database connection timeout after 16984ms | Pool exhausted,staging,api_gateway-0021,2026-06-05 06:01:37.271111,3
132,envoy_proxy,Successfully processed request in 20ms | Status 200,staging,api_gateway-0021,2026-06-05 06:01:37.271220,1
133,api_gateway_container,Database connection timeout after 24640ms | Pool exhausted,staging,api_gateway-0021,2026-06-05 06:02:37.270730,3
134,api_gateway_container,Health check passed | Uptime: 278h | Memory stable,staging,api_gateway-0021,2026-06-05 06:02:37.271411,1
135,api_gateway_container,Database connection timeout after 25965ms | Pool exhausted,staging,api_gateway-0021,2026-06-05 06:02:37.270801,3
136,payment_container,Response time degradation detected: avg 2287ms over last 60s,staging,payment_service-0041,2026-06-05 06:04:37.271142,2
137,payment_container,Successfully processed request in 28ms | Status 200,staging,payment_service-0041,2026-06-05 06:04:37.270789,1
138,payment_container,Successfully processed request in 189ms | Status 200,staging,payment_service-0041,2026-06-05 06:04:37.271315,1
139,api_gateway_container,Successfully processed request in 115ms | Status 200,staging,api_gateway-0021,2026-06-05 06:05:37.270498,1
140,envoy_proxy,Database connection timeout after 8212ms | Pool exhausted,production,api_gateway-3301,2026-06-05 06:06:37.271052,3
141,envoy_proxy,Health check passed | Uptime: 374h | Memory stable,production,api_gateway-3301,2026-06-05 06:06:37.270912,1
142,api_gateway_container,Response time degradation detected: avg 4716ms over last 60s,staging,api_gateway-0021,2026-06-05 06:07:37.270875,2
143,api_gateway_container,Successfully processed request in 165ms | Status 200,staging,api_gateway-0021,2026-06-05 06:07:37.270572,1
144,api_gateway_container,Downstream service payment_service returned HTTP 503 | Retry budget exceeded,staging,api_gateway-0021,2026-06-05 06:08:37.271028,3
145,api_gateway_container,Health check passed | Uptime: 638h | Memory stable,staging,api_gateway-0021,2026-06-05 06:08:37.270698,1
146,api_gateway_container,Health check passed | Uptime: 180h | Memory stable,staging,api_gateway-0021,2026-06-05 06:08:37.270744,1
147,api_gateway_container,Health check passed | Uptime: 338h | Memory stable,staging,api_gateway-0021,2026-06-05 06:08:37.271172,1
148,envoy_proxy,Response time degradation detected: avg 627ms over last 60s,staging,api_gateway-0021,2026-06-05 06:09:37.271124,2
149,envoy_proxy,Database connection timeout after 19122ms | Pool exhausted,staging,api_gateway-0021,2026-06-05 06:09:37.271093,3
150,vault_agent,Database connection pool utilization at 86% | Threshold: 80%,production,payment_service-4401,2026-06-05 06:10:37.271236,2
151,vault_agent,Health check passed | Uptime: 448h | Memory stable,production,payment_service-4401,2026-06-05 06:10:37.270770,1
152,envoy_proxy,Successfully processed request in 164ms | Status 200,staging,api_gateway-0021,2026-06-05 06:11:37.271346,1
153,envoy_proxy,Downstream service payment_service returned HTTP 503 | Retry budget exceeded,staging,api_gateway-0021,2026-06-05 06:11:37.270979,3
154,envoy_proxy,Successfully processed request in 87ms | Status 200,production,api_gateway-3301,2026-06-05 06:12:37.270467,1
155,envoy_proxy,Database connection timeout after 3360ms | Pool exhausted,production,api_gateway-3301,2026-06-05 06:12:37.271053,3
156,envoy_proxy,Database connection timeout after 24867ms | Pool exhausted,production,api_gateway-3301,2026-06-05 06:12:37.271314,3
157,envoy_proxy,Successfully processed request in 188ms | Status 200,production,api_gateway-3301,2026-06-05 06:12:37.271106,1
158,envoy_proxy,Downstream service payment_service returned HTTP 503 | Retry budget exceeded,production,api_gateway-3301,2026-06-05 06:12:37.270900,3
159,vault_agent,Database connection timeout after 7120ms | Pool exhausted,production,payment_service-4401,2026-06-05 06:13:37.271083,3
160,payment_container,Health check passed | Uptime: 421h | Memory stable,production,payment_service-4401,2026-06-05 06:14:37.271361,1
161,payment_container,Health check passed | Uptime: 266h | Memory stable,production,payment_service-4401,2026-06-05 06:14:37.271360,1
162,envoy_proxy,Database connection pool utilization at 85% | Threshold: 80%,production,api_gateway-3301,2026-06-05 06:15:37.271257,2
163,envoy_proxy,Downstream service payment_service returned HTTP 503 | Retry budget exceeded,production,api_gateway-3301,2026-06-05 06:15:37.270639,3
164,envoy_proxy,Downstream service payment_service returned HTTP 503 | Retry budget exceeded,production,api_gateway-3301,2026-06-05 06:15:37.271077,3
165,envoy_proxy,Downstream service payment_service returned HTTP 503 | Retry budget exceeded,production,api_gateway-3301,2026-06-05 06:15:37.271283,3
166,vault_agent,Database connection timeout after 29368ms | Pool exhausted,production,payment_service-4401,2026-06-05 06:16:37.270797,3
167,vault_agent,Response time degradation detected: avg 1762ms over last 60s,production,payment_service-4401,2026-06-05 06:16:37.271070,2
168,vault_agent,Health check passed | Uptime: 657h | Memory stable,production,payment_service-4401,2026-06-05 06:16:37.271313,1
169,vault_agent,Response time degradation detected: avg 1925ms over last 60s,production,payment_service-4401,2026-06-05 06:16:37.270481,2
170,vault_agent,Downstream service payment_service returned HTTP 503 | Retry budget exceeded,production,payment_service-4401,2026-06-05 06:18:37.271108,3
171,vault_agent,Database connection timeout after 13351ms | Pool exhausted,production,payment_service-4401,2026-06-05 06:18:37.270481,3
172,vault_agent,Response time degradation detected: avg 726ms over last 60s,production,payment_service-4401,2026-06-05 06:18:37.271079,2
173,api_gateway_container,Successfully processed request in 179ms | Status 200,staging,api_gateway-0021,2026-06-05 06:19:37.270820,1
174,api_gateway_container,Response time degradation detected: avg 1388ms over last 60s,staging,api_gateway-0021,2026-06-05 06:19:37.271130,2
175,api_gateway_container,Database connection timeout after 14737ms | Pool exhausted,staging,api_gateway-0021,2026-06-05 06:19:37.270485,3
176,payment_container,Downstream service payment_service returned HTTP 503 | Retry budget exceeded,production,payment_service-4401,2026-06-05 06:20:37.270791,3
177,payment_container,Health check passed | Uptime: 57h | Memory stable,production,payment_service-4401,2026-06-05 06:20:37.270888,1
178,payment_container,Database connection pool utilization at 91% | Threshold: 80%,production,payment_service-4401,2026-06-05 06:20:37.270556,2
179,api_gateway_container,Response time degradation detected: avg 1685ms over last 60s,staging,api_gateway-0021,2026-06-05 06:21:37.271221,2
180,api_gateway_container,Response time degradation detected: avg 2810ms over last 60s,staging,api_gateway-0021,2026-06-05 06:21:37.270436,2
181,api_gateway_container,Health check passed | Uptime: 458h | Memory stable,staging,api_gateway-0021,2026-06-05 06:21:37.270752,1
182,api_gateway_container,Database connection pool utilization at 86% | Threshold: 80%,staging,api_gateway-0021,2026-06-05 06:22:37.271256,2
183,api_gateway_container,Successfully processed request in 87ms | Status 200,staging,api_gateway-0021,2026-06-05 06:22:37.270995,1
184,api_gateway_container,Health check passed | Uptime: 407h | Memory stable,staging,api_gateway-0021,2026-06-05 06:22:37.270576,1
185,api_gateway_container,Successfully processed request in 177ms | Status 200,staging,api_gateway-0021,2026-06-05 06:22:37.271189,1
186,api_gateway_container,Successfully processed request in 62ms | Status 200,staging,api_gateway-0021,2026-06-05 06:22:37.270651,1
187,vault_agent,Downstream service payment_service returned HTTP 503 | Retry budget exceeded,staging,payment_service-0041,2026-06-05 06:23:37.270955,3
188,vault_agent,Successfully processed request in 95ms | Status 200,staging,payment_service-0041,2026-06-05 06:23:37.270474,1
189,vault_agent,Health check passed | Uptime: 626h | Memory stable,staging,payment_service-0041,2026-06-05 06:23:37.270650,1
190,vault_agent,Response time degradation detected: avg 2299ms over last 60s,staging,payment_service-0041,2026-06-05 06:23:37.270675,2
191,vault_agent,Database connection pool utilization at 78% | Threshold: 80%,staging,payment_service-0041,2026-06-05 06:23:37.271185,2
192,envoy_proxy,Health check passed | Uptime: 397h | Memory stable,production,api_gateway-3301,2026-06-05 06:24:37.270495,1
193,envoy_proxy,Successfully processed request in 100ms | Status 200,production,api_gateway-3301,2026-06-05 06:24:37.271343,1
194,envoy_proxy,Database connection pool utilization at 79% | Threshold: 80%,production,api_gateway-3301,2026-06-05 06:24:37.270620,2
195,envoy_proxy,Response time degradation detected: avg 3002ms over last 60s,production,api_gateway-3301,2026-06-05 06:24:37.270729,2
196,api_gateway_container,Database connection pool utilization at 88% | Threshold: 80%,staging,api_gateway-0021,2026-06-05 06:25:37.270860,2
197,api_gateway_container,Database connection timeout after 7844ms | Pool exhausted,staging,api_gateway-0021,2026-06-05 06:25:37.271050,3
198,api_gateway_container,Health check passed | Uptime: 617h | Memory stable,staging,api_gateway-0021,2026-06-05 06:25:37.270994,1
199,api_gateway_container,Successfully processed request in 22ms | Status 200,staging,api_gateway-0021,2026-06-05 06:25:37.271062,1
200,api_gateway_container,Health check passed | Uptime: 18h | Memory stable,staging,api_gateway-0021,2026-06-05 06:26:37.271178,1
201,payment_container,Health check passed | Uptime: 291h | Memory stable,production,payment_service-4401,2026-06-05 06:27:37.270583,1
202,payment_container,Database connection timeout after 19135ms | Pool exhausted,production,payment_service-4401,2026-06-05 06:27:37.271377,3
203,payment_container,Successfully processed request in 137ms | Status 200,production,payment_service-4401,2026-06-05 06:27:37.271362,1
204,payment_container,Successfully processed request in 162ms | Status 200,production,payment_service-4401,2026-06-05 06:27:37.271098,1
205,payment_container,Successfully processed request in 28ms | Status 200,production,payment_service-4401,2026-06-05 06:28:37.271139,1
206,vault_agent,Successfully processed request in 88ms | Status 200,staging,payment_service-0041,2026-06-05 06:29:37.271114,1
207,vault_agent,Health check passed | Uptime: 501h | Memory stable,staging,payment_service-0041,2026-06-05 06:29:37.270909,1
208,payment_container,Database connection pool utilization at 85% | Threshold: 80%,staging,payment_service-0041,2026-06-05 06:31:37.271227,2
209,payment_container,Health check passed | Uptime: 584h | Memory stable,staging,payment_service-0041,2026-06-05 06:31:37.270583,1
210,payment_container,Health check passed | Uptime: 707h | Memory stable,staging,payment_service-0041,2026-06-05 06:31:37.270905,1
211,vault_agent,Health check passed | Uptime: 669h | Memory stable,production,payment_service-4401,2026-06-05 06:32:37.270810,1
212,vault_agent,Database connection timeout after 7431ms | Pool exhausted,production,payment_service-4401,2026-06-05 06:32:37.270742,3
213,vault_agent,Downstream service payment_service returned HTTP 503 | Retry budget exceeded,production,payment_service-4401,2026-06-05 06:32:37.270844,3
214,api_gateway_container,Database connection timeout after 25226ms | Pool exhausted,staging,api_gateway-0021,2026-06-05 06:33:37.270928,3
215,api_gateway_container,Downstream service payment_service returned HTTP 503 | Retry budget exceeded,staging,api_gateway-0021,2026-06-05 06:33:37.271010,3
216,api_gateway_container,Database connection timeout after 19592ms | Pool exhausted,staging,api_gateway-0021,2026-06-05 06:33:37.270708,3
217,api_gateway_container,Response time degradation detected: avg 4426ms over last 60s,staging,api_gateway-0021,2026-06-05 06:33:37.271046,2
218,api_gateway_container,Health check passed | Uptime: 653h | Memory stable,staging,api_gateway-0021,2026-06-05 06:33:37.271187,1
219,payment_container,Response time degradation detected: avg 3898ms over last 60s,staging,payment_service-0041,2026-06-05 06:34:37.270805,2
220,payment_container,Database connection pool utilization at 77% | Threshold: 80%,staging,payment_service-0041,2026-06-05 06:34:37.270708,2
221,payment_container,Downstream service payment_service returned HTTP 503 | Retry budget exceeded,staging,payment_service-0041,2026-06-05 06:34:37.270718,3
222,envoy_proxy,Health check passed | Uptime: 572h | Memory stable,staging,api_gateway-0021,2026-06-05 06:35:37.270584,1
223,envoy_proxy,Response time degradation detected: avg 3788ms over last 60s,staging,api_gateway-0021,2026-06-05 06:35:37.270686,2
224,envoy_proxy,Successfully processed request in 30ms | Status 200,staging,api_gateway-0021,2026-06-05 06:35:37.271017,1
225,envoy_proxy,Health check passed | Uptime: 528h | Memory stable,staging,api_gateway-0021,2026-06-05 06:35:37.270963,1
226,envoy_proxy,Health check passed | Uptime: 432h | Memory stable,staging,api_gateway-0021,2026-06-05 06:35:37.271297,1
227,vault_agent,Successfully processed request in 36ms | Status 200,production,payment_service-4401,2026-06-05 06:36:37.270557,1
228,vault_agent,Health check passed | Uptime: 461h | Memory stable,production,payment_service-4401,2026-06-05 06:36:37.270806,1
229,vault_agent,Database connection timeout after 14096ms | Pool exhausted,production,payment_service-4401,2026-06-05 06:36:37.271175,3
230,vault_agent,Database connection pool utilization at 75% | Threshold: 80%,production,payment_service-4401,2026-06-05 06:36:37.270441,2
231,api_gateway_container,Database connection timeout after 20055ms | Pool exhausted,production,api_gateway-3301,2026-06-05 06:38:37.271282,3
232,payment_container,Successfully processed request in 135ms | Status 200,staging,payment_service-0041,2026-06-05 06:39:37.271280,1
233,payment_container,Health check passed | Uptime: 583h | Memory stable,staging,payment_service-0041,2026-06-05 06:39:37.271317,1
234,payment_container,Database connection timeout after 24138ms | Pool exhausted,staging,payment_service-0041,2026-06-05 06:39:37.270739,3
